business_name,city,state,website,phone,contact_method,industry,to_email,subject,body,approved,sent_at,approval_reason,scoring_reason,final_priority_score,automation_opportunity,do_not_contact,draft_version,facebook_url,instagram_url,contact_form_url,social_channels,social_dm_text,facebook_dm_draft,instagram_dm_draft,contact_form_message,lead_insight_sentence,lead_insight_signals,opportunity_score,last_contact_channel,last_contacted_at,contact_attempt_count,contact_result,next_followup_at,campaign_key,message_id,replied,replied_at,reply_snippet,conversation_notes,conversation_next_step,send_after
Richart Construction LLC,Oconomowoc,WI,https://richartpropertiesllc.com,7154989258,email,construction,richartconstruction@gmail.com,hey,"hey Richart Construction LLC — was thinking about this earlier when you're busy during the day do calls just get missed sometimes. feels like those usually just go to the next company.

– Drew",true,,safe_autopilot,Possible — has website (+1); has email (+1); email_found contactability (+1),3,unknown,,v7,https://www.facebook.com/richartconstruction,https://www.instagram.com/richartconstruction/,,"email_found,facebook_found,instagram_found",Hey Richart Construction LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Oconomowoc that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey Richart Construction LLC — was thinking about this earlier when you're busy during the day do calls just get missed sometimes. feels like those usually just go to the next company.

– Drew","hey Richart Construction LLC — was thinking about this earlier when you're busy during the day do calls just get missed sometimes. feels like those usually just go to the next company.

– Drew","hey Richart Construction LLC — was thinking about this earlier when you're busy during the day do calls just get missed sometimes. feels like those usually just go to the next company.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,60,,,0,,,,,,,,,,2026-03-18T08:20:00
"Campbell Construction JC, Inc",Mukwonago,WI,http://www.campbellconstructionbbg.com,2624364760,email,construction,info@campbellconstructionbbg.com,random thought,"hey Campbell Construction JC, Inc — random but ever feel like some leads just disappear before you can even talk to them guessing most people don't call back.

– Drew",true,,safe_autopilot,Possible — has website (+1); has email (+1); email_found contactability (+1),3,unknown,,v7,,,,email_found,"Hey Campbell Construction JC, Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Mukwonago that replies to missed callers automatically. Happy to send a quick example — just let me know!","hey Campbell Construction JC, Inc — random but ever feel like some leads just disappear before you can even talk to them guessing most people don't call back.

– Drew","hey Campbell Construction JC, Inc — random but ever feel like some leads just disappear before you can even talk to them guessing most people don't call back.

– Drew","hey Campbell Construction JC, Inc — random but ever feel like some leads just disappear before you can even talk to them guessing most people don't call back.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,60,,,0,,,,,,,,,,2026-03-18T08:07:00
G&A Construction and Home Improvement L.L.C,Franklin,WI,https://gnawiconstruction.com,4143805258,email,construction,homesgna@gmail.com,random thought,"hey G&A Construction and Home Improvement L.L.C — was thinking about this earlier, when you're busy during the day do calls just get missed sometimes. guessing most people don't call back.

– Drew",true,,safe_autopilot,Possible — has website (+1); has email (+1); email_found contactability (+1),3,unknown,,v7,,,https://gnawiconstruction.com/contact.html,email_found,Hey G&A Construction and Home Improvement L.L.C — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Franklin that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey G&A Construction and Home Improvement L.L.C — was thinking about this earlier, when you're busy during the day do calls just get missed sometimes. guessing most people don't call back.

– Drew","hey G&A Construction and Home Improvement L.L.C — was thinking about this earlier, when you're busy during the day do calls just get missed sometimes. guessing most people don't call back.

– Drew","hey G&A Construction and Home Improvement L.L.C — was thinking about this earlier, when you're busy during the day do calls just get missed sometimes. guessing most people don't call back.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,60,,,0,,,,,,,,,,2026-03-18T08:05:00
HSB BUILDERS,Antioch,IL,http://hsbbuilders.com,2249080609,email,construction,info@hsbbuilders.com,HSB BUILDERS,"hey HSB BUILDERS — when someone reaches out do you usually get back to them right away or does it lag. probably just ends up going to someone else.

– Drew",true,,safe_autopilot,Possible — has website (+1); has email (+1); email_found contactability (+1),3,unknown,,v7,https://www.facebook.com/wix,,,"email_found,facebook_found",Hey HSB BUILDERS — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Antioch that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey HSB BUILDERS — when someone reaches out do you usually get back to them right away or does it lag. probably just ends up going to someone else.

– Drew","hey HSB BUILDERS — when someone reaches out do you usually get back to them right away or does it lag. probably just ends up going to someone else.

– Drew","hey HSB BUILDERS — when someone reaches out do you usually get back to them right away or does it lag. probably just ends up going to someone else.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,60,,,0,,,,,,,,,,2026-03-18T09:35:00
Riley Construction,Kenosha,WI,http://www.rileycon.com,2626584381,website,construction,,hey,"hey Riley Construction — not sure if this happens to you but, when someone reaches out do you usually get back to them right away or does it lag. feels like those usually just go to the next company.

– Drew",false,,,Skip — has website (+1),1,unknown,,v7,https://www.facebook.com/RileyConstructionCompany,,http://www.rileycon.com/contact-us,"facebook_found,contact_form_only",Hey Riley Construction — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Kenosha that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey Riley Construction — not sure if this happens to you but, when someone reaches out do you usually get back to them right away or does it lag. feels like those usually just go to the next company.

– Drew","hey Riley Construction — not sure if this happens to you but, when someone reaches out do you usually get back to them right away or does it lag. feels like those usually just go to the next company.

– Drew","hey Riley Construction — not sure if this happens to you but, when someone reaches out do you usually get back to them right away or does it lag. feels like those usually just go to the next company.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,20,,,0,,,,,,,,,,
O'Neill Construction Group,Burlington,WI,https://oneillconstructiongroupwi.com,2622872532,email,construction,oneillconstruction1974@gmail.com,hey,"hey O'Neill Construction Group — random but when you're busy during the day do calls just get missed sometimes. feels like those usually just go to the next company.

– Drew",true,,safe_autopilot,Possible — has website (+1); has email (+1); email_found contactability (+1),3,unknown,,v7,https://www.facebook.com/ireland1974,,,"email_found,facebook_found",Hey O'Neill Construction Group — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Burlington that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey O'Neill Construction Group — random but when you're busy during the day do calls just get missed sometimes. feels like those usually just go to the next company.

– Drew","hey O'Neill Construction Group — random but when you're busy during the day do calls just get missed sometimes. feels like those usually just go to the next company.

– Drew","hey O'Neill Construction Group — random but when you're busy during the day do calls just get missed sometimes. feels like those usually just go to the next company.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,60,,,0,,,,,,,,,,2026-03-18T08:47:00
D&K Builders and Remodeling,New Berlin,WI,http://dandkbuilders.com,4147887158,email,construction,jayson@dandkbuilders.com,hey,"hey D&K Builders and Remodeling — was thinking about this earlier when someone reaches out do you usually get back to them right away or does it lag. seems like those turn into lost jobs pretty quick.

– Drew",true,,safe_autopilot,Possible — has website (+1); has email (+1); email_found contactability (+1),3,unknown,,v7,,https://www.instagram.com/dandkbuilders1/,,"email_found,instagram_found",Hey D&K Builders and Remodeling — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in New Berlin that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey D&K Builders and Remodeling — was thinking about this earlier when someone reaches out do you usually get back to them right away or does it lag. seems like those turn into lost jobs pretty quick.

– Drew","hey D&K Builders and Remodeling — was thinking about this earlier when someone reaches out do you usually get back to them right away or does it lag. seems like those turn into lost jobs pretty quick.

– Drew","hey D&K Builders and Remodeling — was thinking about this earlier when someone reaches out do you usually get back to them right away or does it lag. seems like those turn into lost jobs pretty quick.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,60,,,0,,,,,,,,,,2026-03-18T08:45:00
"BSW Electric, L.L.C.",Union Grove,WI,https://bswelectricllc.com,2628783633,email,electrical,service@bswelectric.com,hey,"hey BSW Electric, L.L.C — quick question, ever feel like some leads just disappear before you can even talk to them.

– Drew",true,,safe_autopilot,High Opportunity — high-fit industry (electrical) (+2); has website (+1); has email (+1); email_found contactability (+1),5,unknown,,v7,https://www.facebook.com/BSW-Electric-LLC-156304491076769,,,"email_found,facebook_found","Hey BSW Electric, L.L.C. — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Union Grove that replies to missed callers automatically. Happy to send a quick example — just let me know!","hey BSW Electric, L.L.C — quick question, ever feel like some leads just disappear before you can even talk to them.

– Drew","hey BSW Electric, L.L.C — quick question, ever feel like some leads just disappear before you can even talk to them.

– Drew","hey BSW Electric, L.L.C — quick question, ever feel like some leads just disappear before you can even talk to them.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,100,,,0,,,,,,,,,,2026-03-18T08:03:00
High Caliber Home,Antioch,IL,https://www.highcaliberelectrical.com,2242631804,email,electrical,rob@highcaliberenergy.com,quick question,"hey High Caliber Home — not sure if this happens to you but when someone reaches out do you usually get back to them right away or does it lag. feels like those usually just go to the next company.

– Drew",true,,safe_autopilot,High Opportunity — high-fit industry (electrical) (+2); has website (+1); has email (+1); email_found contactability (+1),5,unknown,,v7,https://www.facebook.com/highcaliberenergy,https://www.instagram.com/highcaliberelectric/,https://www.highcaliberelectrical.com/contact-us,"email_found,facebook_found,instagram_found",Hey High Caliber Home — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Antioch that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey High Caliber Home — not sure if this happens to you but when someone reaches out do you usually get back to them right away or does it lag. feels like those usually just go to the next company.

– Drew","hey High Caliber Home — not sure if this happens to you but when someone reaches out do you usually get back to them right away or does it lag. feels like those usually just go to the next company.

– Drew","hey High Caliber Home — not sure if this happens to you but when someone reaches out do you usually get back to them right away or does it lag. feels like those usually just go to the next company.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,100,,,0,,,,,,,,,,2026-03-18T08:10:00
Economy Electric,Burlington,WI,,2627631711,phone,electrical,,random thought,"hey Economy Electric — not sure if this happens to you but when someone reaches out do you usually get back to them right away or does it lag seems like those turn into lost jobs pretty quick.

– Drew",false,,,Skip — high-fit industry (electrical) (+2); no_website contactability (-1),1,unknown,,v7,,,,no_contact_channel,Hey Economy Electric — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Burlington that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey Economy Electric — not sure if this happens to you but when someone reaches out do you usually get back to them right away or does it lag seems like those turn into lost jobs pretty quick.

– Drew","hey Economy Electric — not sure if this happens to you but when someone reaches out do you usually get back to them right away or does it lag seems like those turn into lost jobs pretty quick.

– Drew","hey Economy Electric — not sure if this happens to you but when someone reaches out do you usually get back to them right away or does it lag seems like those turn into lost jobs pretty quick.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,20,,,0,,,,,,,,,,
Grohs Electric LLC,Union Grove,WI,https://grohselectric.com,2625142014,email,electrical,grohselectric@tds.net,random thought,"hey Grohs Electric LLC — quick question when someone reaches out do you usually get back to them right away or does it lag. probably just ends up going to someone else.

– Drew",true,,safe_autopilot,High Opportunity — high-fit industry (electrical) (+2); has website (+1); has email (+1); email_found contactability (+1),5,unknown,,v7,,,https://grohselectric.com/contact-grohs-electric.html,email_found,Hey Grohs Electric LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Union Grove that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey Grohs Electric LLC — quick question when someone reaches out do you usually get back to them right away or does it lag. probably just ends up going to someone else.

– Drew","hey Grohs Electric LLC — quick question when someone reaches out do you usually get back to them right away or does it lag. probably just ends up going to someone else.

– Drew","hey Grohs Electric LLC — quick question when someone reaches out do you usually get back to them right away or does it lag. probably just ends up going to someone else.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,100,,,0,,,,,,,,,,2026-03-18T09:25:00
Phil Gagliardi Electric Company Inc,Kenosha,WI,https://philgagliardielectric.com,2627642291,website,electrical,,random thought,"hey Phil Gagliardi Electric Company Inc — was thinking about this earlier, when someone reaches out do you usually get back to them right away or does it lag. seems like those turn into lost jobs pretty quick.

– Drew",false,,,Possible — high-fit industry (electrical) (+2); has website (+1),3,unknown,,v7,,,https://philgagliardielectric.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.5,contact_form_only,Hey Phil Gagliardi Electric Company Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Kenosha that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey Phil Gagliardi Electric Company Inc — was thinking about this earlier, when someone reaches out do you usually get back to them right away or does it lag. seems like those turn into lost jobs pretty quick.

– Drew","hey Phil Gagliardi Electric Company Inc — was thinking about this earlier, when someone reaches out do you usually get back to them right away or does it lag. seems like those turn into lost jobs pretty quick.

– Drew","hey Phil Gagliardi Electric Company Inc — was thinking about this earlier, when someone reaches out do you usually get back to them right away or does it lag. seems like those turn into lost jobs pretty quick.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,60,,,0,,,,,,,,,,
Rogahn Electric Inc,Waterford,WI,,2625347420,phone,electrical,,Rogahn Electric Inc,"hey Rogahn Electric Inc — when someone reaches out do you usually get back to them right away or does it lag. feels like those usually just go to the next company.

– Drew",false,,,Skip — high-fit industry (electrical) (+2); no_website contactability (-1),1,unknown,,v7,,,,no_contact_channel,Hey Rogahn Electric Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Waterford that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey Rogahn Electric Inc — when someone reaches out do you usually get back to them right away or does it lag. feels like those usually just go to the next company.

– Drew","hey Rogahn Electric Inc — when someone reaches out do you usually get back to them right away or does it lag. feels like those usually just go to the next company.

– Drew","hey Rogahn Electric Inc — when someone reaches out do you usually get back to them right away or does it lag. feels like those usually just go to the next company.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,20,,,0,,,,,,,,,,
Energy Efficient Electrical,Franksville,WI,,9202004855,phone,electrical,,Energy Efficient Electrical,"hey Energy Efficient Electrical — random but ever feel like some leads just disappear before you can even talk to them probably just ends up going to someone else.

– Drew",false,,,Skip — high-fit industry (electrical) (+2); no_website contactability (-1),1,unknown,,v7,,,,no_contact_channel,Hey Energy Efficient Electrical — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Franksville that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey Energy Efficient Electrical — random but ever feel like some leads just disappear before you can even talk to them probably just ends up going to someone else.

– Drew","hey Energy Efficient Electrical — random but ever feel like some leads just disappear before you can even talk to them probably just ends up going to someone else.

– Drew","hey Energy Efficient Electrical — random but ever feel like some leads just disappear before you can even talk to them probably just ends up going to someone else.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,20,,,0,,,,,,,,,,
"Foremost Electric, L.L.C.",Lake Geneva,WI,http://foremost-electric.com,2624422636,email,electrical,office@foremost-electric.com,quick question,"hey Foremost Electric, L.L.C — quick question when someone reaches out do you usually get back to them right away or does it lag.

– Drew",true,,safe_autopilot,High Opportunity — high-fit industry (electrical) (+2); has website (+1); has email (+1); email_found contactability (+1),5,unknown,,v7,https://www.facebook.com/foremostelectricllc,,,"email_found,facebook_found","Hey Foremost Electric, L.L.C. — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Lake Geneva that replies to missed callers automatically. Happy to send a quick example — just let me know!","hey Foremost Electric, L.L.C — quick question when someone reaches out do you usually get back to them right away or does it lag.

– Drew","hey Foremost Electric, L.L.C — quick question when someone reaches out do you usually get back to them right away or does it lag.

– Drew","hey Foremost Electric, L.L.C — quick question when someone reaches out do you usually get back to them right away or does it lag.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,100,,,0,,,,,,,,,,2026-03-18T09:17:00
Double U Electric LLC,Elkhorn,WI,https://doubleuelectric.com,2628127140,email,electrical,josh@doubleuelectric.com,random thought,"hey Double U Electric LLC — random but, when someone reaches out do you usually get back to them right away or does it lag. probably just ends up going to someone else.

– Drew",true,,safe_autopilot,High Opportunity — high-fit industry (electrical) (+2); has website (+1); has email (+1); email_found contactability (+1),5,unknown,,v7,https://www.facebook.com/DoubleUElectricLLC,https://www.instagram.com/Doubleuelectric/,,"email_found,facebook_found,instagram_found",Hey Double U Electric LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Elkhorn that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey Double U Electric LLC — random but, when someone reaches out do you usually get back to them right away or does it lag. probably just ends up going to someone else.

– Drew","hey Double U Electric LLC — random but, when someone reaches out do you usually get back to them right away or does it lag. probably just ends up going to someone else.

– Drew","hey Double U Electric LLC — random but, when someone reaches out do you usually get back to them right away or does it lag. probably just ends up going to someone else.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,100,,,0,,,,,,,,,,2026-03-18T09:22:00
Rewald Electric Co Inc,Burlington,WI,http://www.rewaldelectric.com,2627633573,email,electrical,bob@rewaldelectric.com,hey,"hey Rewald Electric Co Inc — ever feel like some leads just disappear before you can even talk to them. feels like those usually just go to the next company.

– Drew",true,,safe_autopilot,High Opportunity — high-fit industry (electrical) (+2); has website (+1); has email (+1); email_found contactability (+1),5,unknown,,v7,,,http://www.rewaldelectric.com/contact.htm,email_found,Hey Rewald Electric Co Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Burlington that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey Rewald Electric Co Inc — ever feel like some leads just disappear before you can even talk to them. feels like those usually just go to the next company.

– Drew","hey Rewald Electric Co Inc — ever feel like some leads just disappear before you can even talk to them. feels like those usually just go to the next company.

– Drew","hey Rewald Electric Co Inc — ever feel like some leads just disappear before you can even talk to them. feels like those usually just go to the next company.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,100,,,0,,,,,,,,,,2026-03-18T08:13:00
Arrowhead Electric,Muskego,WI,http://arrowhead-electric.net,4144990697,website,electrical,,random thought,"hey Arrowhead Electric — when you're out on jobs do calls just get missed sometimes. seems like those turn into lost jobs pretty quick.

– Drew",false,,,Possible — high-fit industry (electrical) (+2); has website (+1),3,unknown,,v7,,,http://arrowhead-electric.net/contact.html,contact_form_only,Hey Arrowhead Electric — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Muskego that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey Arrowhead Electric — when you're out on jobs do calls just get missed sometimes. seems like those turn into lost jobs pretty quick.

– Drew","hey Arrowhead Electric — when you're out on jobs do calls just get missed sometimes. seems like those turn into lost jobs pretty quick.

– Drew","hey Arrowhead Electric — when you're out on jobs do calls just get missed sometimes. seems like those turn into lost jobs pretty quick.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,60,,,0,,,,,,,,,,
Electrical Systems & Services,Sturtevant,WI,https://www.esselectric.com,2628869400,website,electrical,,Electrical Systems & Services,"hey Electrical Systems & Services — was thinking about this earlier, ever feel like some leads just disappear before you can even talk to them guessing most people don't call back.

– Drew",false,,,Possible — high-fit industry (electrical) (+2); has website (+1),3,unknown,,v7,https://www.facebook.com/2008,,https://www.esselectric.com/contact-us,"facebook_found,contact_form_only",Hey Electrical Systems & Services — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Sturtevant that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey Electrical Systems & Services — was thinking about this earlier, ever feel like some leads just disappear before you can even talk to them guessing most people don't call back.

– Drew","hey Electrical Systems & Services — was thinking about this earlier, ever feel like some leads just disappear before you can even talk to them guessing most people don't call back.

– Drew","hey Electrical Systems & Services — was thinking about this earlier, ever feel like some leads just disappear before you can even talk to them guessing most people don't call back.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,60,,,0,,,,,,,,,,
"TESLA ELECTRIC, LLC",New Berlin,WI,,4148610776,phone,electrical,,"TESLA ELECTRIC, LLC","hey TESLA ELECTRIC, LLC — not sure if this happens to you but when you're out on jobs do calls just get missed sometimes. guessing most people don't call back.

– Drew",false,,,Skip — high-fit industry (electrical) (+2); no_website contactability (-1),1,unknown,,v7,,,,no_contact_channel,"Hey TESLA ELECTRIC, LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in New Berlin that replies to missed callers automatically. Happy to send a quick example — just let me know!","hey TESLA ELECTRIC, LLC — not sure if this happens to you but when you're out on jobs do calls just get missed sometimes. guessing most people don't call back.

– Drew","hey TESLA ELECTRIC, LLC — not sure if this happens to you but when you're out on jobs do calls just get missed sometimes. guessing most people don't call back.

– Drew","hey TESLA ELECTRIC, LLC — not sure if this happens to you but when you're out on jobs do calls just get missed sometimes. guessing most people don't call back.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,20,,,0,,,,,,,,,,
JJA Electric,McHenry,IL,,7739876989,phone,electrical,,quick question,"hey JJA Electric — quick question, when someone reaches out do you usually get back to them right away or does it lag kinda seems like those get lost.

– Drew",false,,,Skip — high-fit industry (electrical) (+2); no_website contactability (-1),1,unknown,,v7,,,,no_contact_channel,Hey JJA Electric — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in McHenry that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey JJA Electric — quick question, when someone reaches out do you usually get back to them right away or does it lag kinda seems like those get lost.

– Drew","hey JJA Electric — quick question, when someone reaches out do you usually get back to them right away or does it lag kinda seems like those get lost.

– Drew","hey JJA Electric — quick question, when someone reaches out do you usually get back to them right away or does it lag kinda seems like those get lost.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,20,,,0,,,,,,,,,,
Flat Rate Electric,Racine,WI,http://electricalcontractorracine.com,2626612059,website,electrical,,Flat Rate Electric,"hey Flat Rate Electric — not sure if this happens to you but, when you're out on jobs do calls just get missed sometimes guessing most people don't call back.

– Drew",false,,,Possible — high-fit industry (electrical) (+2); has website (+1),3,unknown,,v7,https://www.facebook.com/963787750353553,,http://electricalcontractorracine.com/contact,"facebook_found,contact_form_only",Hey Flat Rate Electric — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Racine that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey Flat Rate Electric — not sure if this happens to you but, when you're out on jobs do calls just get missed sometimes guessing most people don't call back.

– Drew","hey Flat Rate Electric — not sure if this happens to you but, when you're out on jobs do calls just get missed sometimes guessing most people don't call back.

– Drew","hey Flat Rate Electric — not sure if this happens to you but, when you're out on jobs do calls just get missed sometimes guessing most people don't call back.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,60,,,0,,,,,,,,,,
"CR Electric, Inc",Oak Creek,WI,http://crelect.com,4147612990,website,electrical,,quick question,"hey CR Electric, Inc — when someone reaches out do you usually get back to them right away or does it lag. feels like those usually just go to the next company.

– Drew",false,,,Possible — high-fit industry (electrical) (+2); has website (+1),3,unknown,,v7,,,,no_contact_channel,"Hey CR Electric, Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Oak Creek that replies to missed callers automatically. Happy to send a quick example — just let me know!","hey CR Electric, Inc — when someone reaches out do you usually get back to them right away or does it lag. feels like those usually just go to the next company.

– Drew","hey CR Electric, Inc — when someone reaches out do you usually get back to them right away or does it lag. feels like those usually just go to the next company.

– Drew","hey CR Electric, Inc — when someone reaches out do you usually get back to them right away or does it lag. feels like those usually just go to the next company.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,60,,,0,,,,,,,,,,
Wellcraft Electrical Contracting,Sturtevant,WI,http://www.wellcraftelectrical.com,2626323153,website,electrical,,hey,"hey Wellcraft Electrical Contracting — ever feel like some leads just disappear before you can even talk to them. probably just ends up going to someone else.

– Drew",false,,,Possible — high-fit industry (electrical) (+2); has website (+1),3,unknown,,v7,,,http://www.wellcraftelectrical.com/contact-us.html,contact_form_only,Hey Wellcraft Electrical Contracting — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Sturtevant that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey Wellcraft Electrical Contracting — ever feel like some leads just disappear before you can even talk to them. probably just ends up going to someone else.

– Drew","hey Wellcraft Electrical Contracting — ever feel like some leads just disappear before you can even talk to them. probably just ends up going to someone else.

– Drew","hey Wellcraft Electrical Contracting — ever feel like some leads just disappear before you can even talk to them. probably just ends up going to someone else.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,60,,,0,,,,,,,,,,
Prime Electric LLC,Milwaukee,WI,http://www.primeelectricwi.com,4142347690,email,electrical,prime.poppe@gmail.com,Prime Electric LLC,"hey Prime Electric LLC — was thinking about this earlier, when someone reaches out do you usually get back to them right away or does it lag. seems like those turn into lost jobs pretty quick.

– Drew",true,,safe_autopilot,High Opportunity — high-fit industry (electrical) (+2); has website (+1); has email (+1); email_found contactability (+1),5,unknown,,v7,https://www.facebook.com/PrimeElectricLLC,,,"email_found,facebook_found",Hey Prime Electric LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Milwaukee that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey Prime Electric LLC — was thinking about this earlier, when someone reaches out do you usually get back to them right away or does it lag. seems like those turn into lost jobs pretty quick.

– Drew","hey Prime Electric LLC — was thinking about this earlier, when someone reaches out do you usually get back to them right away or does it lag. seems like those turn into lost jobs pretty quick.

– Drew","hey Prime Electric LLC — was thinking about this earlier, when someone reaches out do you usually get back to them right away or does it lag. seems like those turn into lost jobs pretty quick.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,100,,,0,,,,,,,,,,2026-03-18T09:34:00
M & L Garage Door Service,Union Grove,WI,https://www.mandlgaragedoor.com,2624883777,email,garage_door,sales@mlgaragedoors.com,random thought,"hey M & L Garage Door Service — ever feel like some leads just disappear before you can even talk to them. guessing most people don't call back.

– Drew",true,,safe_autopilot,High Opportunity — high-fit industry (garage_door) (+2); has website (+1); has email (+1); email_found contactability (+1),5,unknown,,v7,https://www.facebook.com/MandLGarageDoorServiceLLC,https://www.instagram.com/Mandlgaragedoorservice/,https://www.mandlgaragedoor.com/contact,"email_found,facebook_found,instagram_found",Hey M & L Garage Door Service — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Union Grove that replies to missed callers automatically. Happy to send a quick example — just let me know!,"hey M & L Garage Door Service — ever feel like some leads just disappear before you can even talk to them. guessing most people don't call back.

– Drew","hey M & L Garage Door Service — ever feel like some leads just disappear before you can even talk to them. guessing most people don't call back.

– Drew","hey M & L Garage Door Service — ever feel like some leads just disappear before you can even talk to them. guessing most people don't call back.

– Drew",Website signal scan was limited; position outreach around missed-call response speed and lead capture reliability.,,100,,,0,,,,,,,,,,2026-03-18T07:01:00
